Lead_ID,Acquisition_Channel,Current_Stage,Annual_Contract_Value_USD,Creation_Date,Days_to_Close,Close_Date
11890,Referral,Negotiation & ROI,25577.95,2025-07-09,,
11893,Referral,Negotiation & ROI,23036.4,2025-03-09,,
11912,Referral,Negotiation & ROI,22991.69,2025-12-18,,
11938,Referral,Negotiation & ROI,27107.98,2025-09-15,,
12021,Referral,Negotiation & ROI,24206.36,2025-08-16,,
12034,Referral,Negotiation & ROI,26240.85,2025-12-04,,
12045,Referral,Negotiation & ROI,27616.46,2025-07-11,,
12089,Referral,Negotiation & ROI,30976.11,2025-05-17,,
12141,Referral,Negotiation & ROI,20950.22,2025-04-20,,
12187,Referral,Negotiation & ROI,30252.78,2025-05-29,,
12237,Referral,Negotiation & ROI,24824.71,2025-09-29,,
12263,Referral,Negotiation & ROI,23107.46,2025-03-20,,
12326,Referral,Negotiation & ROI,24917.85,2025-10-22,,
12426,Referral,Negotiation & ROI,22674.87,2025-11-29,,
12433,Referral,Negotiation & ROI,22772.84,2025-08-08,,
12435,Referral,Negotiation & ROI,30693.66,2025-06-18,,
12499,Referral,Negotiation & ROI,21882.67,2025-09-01,,
12554,Referral,Negotiation & ROI,21830.51,2025-04-22,,
12577,Referral,Negotiation & ROI,21849.44,2025-09-16,,
12619,Referral,Negotiation & ROI,22253.57,2025-10-25,,
12637,Referral,Negotiation & ROI,21142.41,2025-03-27,,
12657,Referral,Negotiation & ROI,26317.45,2025-02-15,,
12735,Referral,Negotiation & ROI,24030.87,2025-12-16,,
12737,Referral,Negotiation & ROI,23735.93,2025-01-21,,
12783,Referral,Negotiation & ROI,21468.32,2025-11-27,,
12792,Referral,Negotiation & ROI,26353.68,2025-10-09,,
12836,Referral,Negotiation & ROI,21325.0,2025-12-19,,
12873,Referral,Negotiation & ROI,25917.0,2025-08-02,,
12882,Referral,Negotiation & ROI,23825.29,2025-08-17,,
12918,Referral,Negotiation & ROI,21822.89,2025-03-11,,
12928,Referral,Negotiation & ROI,22481.42,2025-07-24,,
12980,Referral,Negotiation & ROI,21000.56,2025-05-08,,
12996,Referral,Negotiation & ROI,20152.46,2025-05-21,,
10056,Referral,Prospecting,23048.02,2025-04-06,,
10068,Referral,Prospecting,27217.54,2025-03-20,,
10193,Referral,Prospecting,26342.18,2025-01-15,,
10396,Referral,Prospecting,24957.19,2025-11-05,,
10445,Referral,Prospecting,21095.24,2025-04-07,,
10507,Referral,Prospecting,25539.74,2025-11-29,,
10513,Referral,Prospecting,27916.17,2025-10-03,,
10732,Referral,Prospecting,22755.71,2025-09-25,,
10790,Referral,Prospecting,23015.38,2025-04-21,,
11159,Referral,Prospecting,24316.84,2025-09-15,,
11172,Referral,Prospecting,28180.43,2025-02-16,,
11272,Referral,Prospecting,23356.01,2025-01-23,,
11560,Referral,Prospecting,29400.35,2025-03-19,,
11762,Referral,Prospecting,26990.64,2025-05-28,,
11907,Referral,Prospecting,23808.65,2025-05-20,,
12023,Referral,Prospecting,19175.3,2025-07-22,,
12075,Referral,Prospecting,22269.03,2025-01-29,,
12110,Referral,Prospecting,23304.82,2025-08-05,,
12166,Referral,Prospecting,21623.04,2025-07-24,,
12252,Referral,Prospecting,22984.84,2025-11-05,,
12287,Referral,Prospecting,28871.38,2025-05-20,,
12345,Referral,Prospecting,27402.11,2025-04-19,,
12352,Referral,Prospecting,23044.33,2025-12-07,,
12444,Referral,Prospecting,26079.04,2025-04-12,,
12486,Referral,Prospecting,29665.6,2025-07-05,,
12570,Referral,Prospecting,23455.18,2025-11-10,,
12675,Referral,Prospecting,23873.5,2025-04-28,,
12749,Referral,Prospecting,24323.52,2025-11-28,,
12789,Referral,Prospecting,27956.2,2025-04-03,,
12799,Referral,Prospecting,28782.55,2025-06-30,,
10002,Referral,Technical Demo,26420.22,2025-10-15,,
10081,Referral,Technical Demo,26978.35,2025-02-01,,
10113,Referral,Technical Demo,28499.11,2025-12-23,,
10116,Referral,Technical Demo,23411.6,2025-04-13,,
10117,Referral,Technical Demo,23314.47,2025-02-06,,
10179,Referral,Technical Demo,23445.24,2025-11-14,,
10192,Referral,Technical Demo,29242.56,2025-09-09,,
10198,Referral,Technical Demo,24570.22,2025-06-17,,
10220,Referral,Technical Demo,28759.4,2025-01-30,,
10249,Referral,Technical Demo,21406.1,2025-04-02,,
10265,Referral,Technical Demo,27134.23,2025-04-24,,
10273,Referral,Technical Demo,27198.49,2025-07-18,,
10325,Referral,Technical Demo,27128.06,2025-10-14,,
10337,Referral,Technical Demo,24938.32,2025-11-24,,
10359,Referral,Technical Demo,19537.72,2025-10-21,,
10365,Referral,Technical Demo,27667.46,2025-06-23,,
10377,Referral,Technical Demo,21778.93,2025-05-01,,
10386,Referral,Technical Demo,23231.64,2025-06-13,,
10397,Referral,Technical Demo,25448.79,2025-11-02,,
10406,Referral,Technical Demo,27186.82,2025-01-20,,
10447,Referral,Technical Demo,24625.34,2025-03-15,,
10472,Referral,Technical Demo,27312.25,2025-01-15,,
10476,Referral,Technical Demo,23482.1,2025-10-22,,
10500,Referral,Technical Demo,26518.47,2025-09-17,,
10509,Referral,Technical Demo,24694.02,2025-07-02,,
10514,Referral,Technical Demo,24960.09,2025-03-19,,
10532,Referral,Technical Demo,26252.4,2025-02-04,,
10569,Referral,Technical Demo,24373.99,2025-11-03,,
10575,Referral,Technical Demo,24612.9,2025-01-13,,
10582,Referral,Technical Demo,25565.43,2025-12-07,,
10619,Referral,Technical Demo,26841.31,2025-06-10,,
10679,Referral,Technical Demo,23420.4,2025-09-04,,
10681,Referral,Technical Demo,22707.44,2025-03-22,,
10706,Referral,Technical Demo,28551.96,2025-04-26,,
10726,Referral,Technical Demo,24167.46,2025-11-06,,
10738,Referral,Technical Demo,25374.26,2025-08-08,,
10752,Referral,Technical Demo,25110.35,2025-11-03,,
10772,Referral,Technical Demo,20853.95,2025-02-23,,
10837,Referral,Technical Demo,25819.36,2025-04-10,,
10854,Referral,Technical Demo,22828.11,2025-04-25,,
10898,Referral,Technical Demo,26100.44,2025-06-18,,
10921,Referral,Technical Demo,24607.22,2025-02-07,,
10923,Referral,Technical Demo,22372.47,2025-07-06,,
10990,Referral,Technical Demo,30166.47,2025-11-06,,
11003,Referral,Technical Demo,23277.75,2025-12-29,,
11024,Referral,Technical Demo,21873.19,2025-02-28,,
11049,Referral,Technical Demo,21302.38,2025-01-09,,
11051,Referral,Technical Demo,26371.97,2025-07-17,,
11053,Referral,Technical Demo,24585.75,2025-10-09,,
11055,Referral,Technical Demo,24679.09,2025-10-23,,
11084,Referral,Technical Demo,27052.49,2025-06-15,,
11089,Referral,Technical Demo,25101.16,2025-07-20,,
11091,Referral,Technical Demo,21655.53,2025-09-16,,
11124,Referral,Technical Demo,19605.36,2025-05-16,,
11149,Referral,Technical Demo,17788.99,2025-06-28,,
11150,Referral,Technical Demo,29177.37,2025-12-23,,
11224,Referral,Technical Demo,27574.42,2025-08-09,,
11231,Referral,Technical Demo,25104.66,2025-10-05,,
11239,Referral,Technical Demo,27927.14,2025-06-16,,
11302,Referral,Technical Demo,22327.75,2025-11-12,,
11310,Referral,Technical Demo,28655.44,2025-09-02,,
11312,Referral,Technical Demo,23931.72,2025-11-08,,
11314,Referral,Technical Demo,23750.68,2025-08-12,,
11325,Referral,Technical Demo,25223.53,2025-02-17,,
11343,Referral,Technical Demo,30121.99,2025-10-15,,
11349,Referral,Technical Demo,29645.92,2025-07-08,,
11351,Referral,Technical Demo,28663.88,2025-03-15,,
11396,Referral,Technical Demo,29494.29,2025-01-19,,
11430,Referral,Technical Demo,27614.57,2025-10-27,,
11441,Referral,Technical Demo,23855.53,2025-02-28,,
11448,Referral,Technical Demo,27630.14,2025-11-21,,
11453,Referral,Technical Demo,24816.71,2025-04-16,,
11469,Referral,Technical Demo,23343.22,2025-09-04,,
11518,Referral,Technical Demo,28019.82,2025-08-01,,
11551,Referral,Technical Demo,27759.61,2025-10-02,,
11554,Referral,Technical Demo,23151.57,2025-11-08,,
11559,Referral,Technical Demo,24275.71,2025-07-29,,
11574,Referral,Technical Demo,27935.37,2025-02-13,,
11617,Referral,Technical Demo,21491.56,2025-12-23,,
11639,Referral,Technical Demo,24223.18,2025-08-24,,
11640,Referral,Technical Demo,24436.42,2025-11-29,,
11665,Referral,Technical Demo,25350.49,2025-10-25,,
11666,Referral,Technical Demo,21143.23,2025-11-05,,
11668,Referral,Technical Demo,20698.58,2025-03-28,,
11672,Referral,Technical Demo,26512.81,2025-07-14,,
11673,Referral,Technical Demo,26564.35,2025-01-11,,
11728,Referral,Technical Demo,25372.53,2025-11-22,,
11729,Referral,Technical Demo,23857.71,2025-09-18,,
11741,Referral,Technical Demo,25388.1,2025-06-14,,
11755,Referral,Technical Demo,24315.98,2025-04-17,,
11756,Referral,Technical Demo,20779.07,2025-03-28,,
11774,Referral,Technical Demo,24225.86,2025-09-23,,
11816,Referral,Technical Demo,22546.32,2025-04-15,,
11831,Referral,Technical Demo,24420.09,2025-09-18,,
11849,Referral,Technical Demo,24136.28,2025-06-02,,
11853,Referral,Technical Demo,29782.53,2025-08-07,,
11859,Referral,Technical Demo,24352.64,2025-08-14,,
11956,Referral,Technical Demo,22223.82,2025-06-21,,
12003,Referral,Technical Demo,26844.83,2025-08-27,,
12041,Referral,Technical Demo,18347.23,2025-11-06,,
12114,Referral,Technical Demo,26311.38,2025-04-25,,
12125,Referral,Technical Demo,25454.22,2025-04-11,,
12140,Referral,Technical Demo,26999.88,2025-08-30,,
12154,Referral,Technical Demo,22555.4,2025-02-19,,
12176,Referral,Technical Demo,23926.03,2025-02-01,,
12186,Referral,Technical Demo,32681.51,2025-07-10,,
12192,Referral,Technical Demo,22848.45,2025-01-16,,
12214,Referral,Technical Demo,28249.44,2025-04-08,,
12233,Referral,Technical Demo,25585.23,2025-11-11,,
12244,Referral,Technical Demo,25073.3,2025-07-31,,
12245,Referral,Technical Demo,25962.99,2025-06-28,,
12248,Referral,Technical Demo,19145.19,2025-07-14,,
12255,Referral,Technical Demo,20792.89,2025-07-12,,
12301,Referral,Technical Demo,26502.75,2025-10-05,,
12395,Referral,Technical Demo,25069.24,2025-07-18,,
12430,Referral,Technical Demo,24828.19,2025-05-14,,
12461,Referral,Technical Demo,24754.32,2025-10-12,,
12498,Referral,Technical Demo,26986.79,2025-09-04,,
12512,Referral,Technical Demo,23070.45,2025-07-12,,
12516,Referral,Technical Demo,25045.08,2025-01-15,,
12543,Referral,Technical Demo,29309.29,2025-12-05,,
12553,Referral,Technical Demo,28749.13,2025-09-27,,
12556,Referral,Technical Demo,28141.83,2025-01-15,,
12569,Referral,Technical Demo,23016.92,2025-08-09,,
12622,Referral,Technical Demo,28536.6,2025-05-23,,
12624,Referral,Technical Demo,27592.21,2025-07-02,,
12626,Referral,Technical Demo,24306.82,2025-04-21,,
12658,Referral,Technical Demo,27499.54,2025-05-18,,
12695,Referral,Technical Demo,24020.39,2025-04-03,,
12755,Referral,Technical Demo,28686.57,2025-01-29,,
12766,Referral,Technical Demo,31373.67,2025-11-26,,
12804,Referral,Technical Demo,21772.79,2025-09-19,,
12821,Referral,Technical Demo,20423.28,2025-12-05,,
12837,Referral,Technical Demo,28529.6,2025-07-20,,
12854,Referral,Technical Demo,22531.43,2025-12-25,,
12889,Referral,Technical Demo,22593.18,2025-12-30,,
12926,Referral,Technical Demo,18592.6,2025-07-02,,
12927,Referral,Technical Demo,27279.36,2025-11-18,,
12950,Referral,Technical Demo,22583.42,2025-02-27,,
12960,Referral,Technical Demo,23209.02,2025-11-17,,
12964,Referral,Technical Demo,29366.8,2025-09-21,,
12969,Referral,Technical Demo,27675.59,2025-12-01,,
12990,Referral,Technical Demo,29314.51,2025-11-14,,
10014,Inbound,Closed Lost,24144.72,2025-06-15,54.0,2025-08-08
10016,Inbound,Closed Lost,21741.62,2025-01-01,158.0,2025-06-08
10022,Inbound,Closed Lost,23779.34,2025-11-30,164.0,2026-05-13
10024,Inbound,Closed Lost,25884.91,2025-08-10,38.0,2025-09-17
10032,Inbound,Closed Lost,26152.61,2025-05-15,117.0,2025-09-09
10037,Inbound,Closed Lost,28088.24,2025-02-26,170.0,2025-08-15
10041,Inbound,Closed Lost,26936.76,2025-08-12,55.0,2025-10-06
10047,Inbound,Closed Lost,21714.19,2025-03-12,176.0,2025-09-04
10050,Inbound,Closed Lost,25874.69,2025-03-08,81.0,2025-05-28
10061,Inbound,Closed Lost,24656.08,2025-06-06,77.0,2025-08-22
10069,Inbound,Closed Lost,26521.06,2025-04-13,170.0,2025-09-30
10079,Inbound,Closed Lost,27269.47,2025-03-27,141.0,2025-08-15
10083,Inbound,Closed Lost,25922.04,2025-02-20,71.0,2025-05-02
10091,Inbound,Closed Lost,22462.98,2025-11-17,155.0,2026-04-21
10100,Inbound,Closed Lost,21440.99,2025-12-08,122.0,2026-04-09
10106,Inbound,Closed Lost,22723.7,2025-02-16,162.0,2025-07-28
10112,Inbound,Closed Lost,24575.05,2025-04-29,120.0,2025-08-27
10124,Inbound,Closed Lost,32030.96,2025-04-17,143.0,2025-09-07
10145,Inbound,Closed Lost,20979.78,2025-06-28,168.0,2025-12-13
10146,Inbound,Closed Lost,26296.65,2025-03-21,154.0,2025-08-22
10150,Inbound,Closed Lost,29121.74,2025-02-17,36.0,2025-03-25
10152,Inbound,Closed Lost,26426.1,2025-10-31,35.0,2025-12-05
10161,Inbound,Closed Lost,23291.65,2025-08-09,150.0,2026-01-06
10172,Inbound,Closed Lost,23880.2,2025-05-02,30.0,2025-06-01
10174,Inbound,Closed Lost,27784.74,2025-02-01,136.0,2025-06-17
10176,Inbound,Closed Lost,21539.52,2025-02-26,171.0,2025-08-16
10182,Inbound,Closed Lost,25473.92,2025-10-06,146.0,2026-03-01
10191,Inbound,Closed Lost,26762.18,2025-09-30,158.0,2026-03-07
10195,Inbound,Closed Lost,23654.37,2025-06-09,41.0,2025-07-20
10203,Inbound,Closed Lost,23620.71,2025-08-15,68.0,2025-10-22
10209,Inbound,Closed Lost,26761.79,2025-02-10,103.0,2025-05-24
10217,Inbound,Closed Lost,23842.98,2025-05-31,167.0,2025-11-14
10225,Inbound,Closed Lost,24412.9,2025-02-14,102.0,2025-05-27
10228,Inbound,Closed Lost,26509.27,2025-12-15,142.0,2026-05-06
10235,Inbound,Closed Lost,22181.61,2025-02-22,111.0,2025-06-13
10237,Inbound,Closed Lost,24116.63,2025-07-01,156.0,2025-12-04
10255,Inbound,Closed Lost,24336.87,2025-07-30,121.0,2025-11-28
10263,Inbound,Closed Lost,23027.88,2025-11-13,80.0,2026-02-01
10282,Inbound,Closed Lost,24286.95,2025-12-14,91.0,2026-03-15
10301,Inbound,Closed Lost,27193.0,2025-07-08,147.0,2025-12-02
10310,Inbound,Closed Lost,19923.19,2025-03-24,136.0,2025-08-07
10333,Inbound,Closed Lost,27230.96,2025-04-04,178.0,2025-09-29
10334,Inbound,Closed Lost,24385.37,2025-05-16,178.0,2025-11-10
10348,Inbound,Closed Lost,29434.22,2025-09-13,56.0,2025-11-08
10349,Inbound,Closed Lost,22019.23,2025-10-09,37.0,2025-11-15
10355,Inbound,Closed Lost,24948.98,2025-07-31,62.0,2025-10-01
10369,Inbound,Closed Lost,28086.31,2025-02-12,149.0,2025-07-11
10371,Inbound,Closed Lost,25744.98,2025-10-29,134.0,2026-03-12
10373,Inbound,Closed Lost,26200.71,2025-02-08,106.0,2025-05-25
10378,Inbound,Closed Lost,25243.25,2025-12-02,165.0,2026-05-16
10381,Inbound,Closed Lost,24880.32,2025-05-13,114.0,2025-09-04
10387,Inbound,Closed Lost,20252.72,2025-10-17,48.0,2025-12-04
10411,Inbound,Closed Lost,28101.64,2025-11-06,80.0,2026-01-25
10417,Inbound,Closed Lost,27239.83,2025-08-19,80.0,2025-11-07
10434,Inbound,Closed Lost,27920.87,2025-03-22,89.0,2025-06-19
10437,Inbound,Closed Lost,22701.64,2025-07-27,70.0,2025-10-05
10441,Inbound,Closed Lost,23756.12,2025-05-04,146.0,2025-09-27
10443,Inbound,Closed Lost,26649.05,2025-10-10,122.0,2026-02-09
10461,Inbound,Closed Lost,26668.07,2025-01-23,156.0,2025-06-28
10487,Inbound,Closed Lost,23458.3,2025-08-27,51.0,2025-10-17
10496,Inbound,Closed Lost,26247.51,2025-07-29,100.0,2025-11-06
10520,Inbound,Closed Lost,23384.28,2025-07-15,117.0,2025-11-09
10522,Inbound,Closed Lost,20551.05,2025-01-18,77.0,2025-04-05
10538,Inbound,Closed Lost,27172.41,2025-03-24,179.0,2025-09-19
10543,Inbound,Closed Lost,23770.6,2025-02-21,173.0,2025-08-13
10546,Inbound,Closed Lost,21211.69,2025-03-05,96.0,2025-06-09
10557,Inbound,Closed Lost,23184.53,2025-03-16,116.0,2025-07-10
10565,Inbound,Closed Lost,25238.72,2025-05-15,111.0,2025-09-03
10577,Inbound,Closed Lost,22723.09,2025-03-06,60.0,2025-05-05
10586,Inbound,Closed Lost,24338.39,2025-03-26,148.0,2025-08-21
10587,Inbound,Closed Lost,24418.88,2025-06-04,168.0,2025-11-19
10589,Inbound,Closed Lost,25669.84,2025-01-23,176.0,2025-07-18
10590,Inbound,Closed Lost,21404.82,2025-04-25,86.0,2025-07-20
10599,Inbound,Closed Lost,23383.72,2025-06-18,104.0,2025-09-30
10601,Inbound,Closed Lost,25768.51,2025-05-19,177.0,2025-11-12
10603,Inbound,Closed Lost,22684.78,2025-08-19,156.0,2026-01-22
10604,Inbound,Closed Lost,23506.11,2025-08-27,38.0,2025-10-04
10605,Inbound,Closed Lost,23462.4,2025-09-10,44.0,2025-10-24
10608,Inbound,Closed Lost,27312.41,2025-03-13,92.0,2025-06-13
10622,Inbound,Closed Lost,28486.78,2025-03-20,172.0,2025-09-08
10623,Inbound,Closed Lost,23381.23,2025-01-23,35.0,2025-02-27
10626,Inbound,Closed Lost,22285.16,2025-12-23,121.0,2026-04-23
10639,Inbound,Closed Lost,21273.26,2025-10-20,110.0,2026-02-07
10640,Inbound,Closed Lost,21623.24,2025-03-13,156.0,2025-08-16
10641,Inbound,Closed Lost,21711.34,2025-10-10,43.0,2025-11-22
10643,Inbound,Closed Lost,26294.89,2025-05-03,77.0,2025-07-19
10644,Inbound,Closed Lost,27219.03,2025-08-15,90.0,2025-11-13
10656,Inbound,Closed Lost,20462.41,2025-02-05,98.0,2025-05-14
10657,Inbound,Closed Lost,21007.88,2025-05-27,41.0,2025-07-07
10666,Inbound,Closed Lost,27199.16,2025-03-26,63.0,2025-05-28
10668,Inbound,Closed Lost,25934.47,2025-09-02,78.0,2025-11-19
10670,Inbound,Closed Lost,23808.03,2025-12-28,154.0,2026-05-31
10671,Inbound,Closed Lost,26603.09,2025-12-20,86.0,2026-03-16
10677,Inbound,Closed Lost,24384.15,2025-08-26,67.0,2025-11-01
10678,Inbound,Closed Lost,28355.65,2025-07-22,39.0,2025-08-30
10688,Inbound,Closed Lost,21462.68,2025-05-19,163.0,2025-10-29
10694,Inbound,Closed Lost,26967.68,2025-04-11,45.0,2025-05-26
10695,Inbound,Closed Lost,27891.72,2025-04-15,70.0,2025-06-24
10703,Inbound,Closed Lost,27063.8,2025-06-04,179.0,2025-11-30
10709,Inbound,Closed Lost,23194.17,2025-01-01,126.0,2025-05-07
10719,Inbound,Closed Lost,23674.45,2025-11-24,55.0,2026-01-18
10729,Inbound,Closed Lost,24890.23,2025-05-14,47.0,2025-06-30
10731,Inbound,Closed Lost,28270.55,2025-11-29,176.0,2026-05-24
10735,Inbound,Closed Lost,25880.61,2025-09-04,172.0,2026-02-23
10755,Inbound,Closed Lost,25402.5,2025-12-12,79.0,2026-03-01
10769,Inbound,Closed Lost,27109.43,2025-02-02,152.0,2025-07-04
10773,Inbound,Closed Lost,23549.15,2025-11-05,109.0,2026-02-22
10791,Inbound,Closed Lost,27260.26,2025-04-18,70.0,2025-06-27
10813,Inbound,Closed Lost,23904.28,2025-03-13,156.0,2025-08-16
10822,Inbound,Closed Lost,26916.03,2025-05-11,63.0,2025-07-13
10824,Inbound,Closed Lost,20647.22,2025-04-12,116.0,2025-08-06
10827,Inbound,Closed Lost,24912.35,2025-10-21,171.0,2026-04-10
10831,Inbound,Closed Lost,23126.47,2025-10-18,172.0,2026-04-08
10834,Inbound,Closed Lost,27070.22,2025-03-19,101.0,2025-06-28
10845,Inbound,Closed Lost,22995.57,2025-09-28,32.0,2025-10-30
10851,Inbound,Closed Lost,29930.62,2025-07-13,42.0,2025-08-24
10867,Inbound,Closed Lost,25340.18,2025-08-01,33.0,2025-09-03
10871,Inbound,Closed Lost,24358.37,2025-01-05,38.0,2025-02-12
10872,Inbound,Closed Lost,27910.95,2025-08-19,80.0,2025-11-07
10876,Inbound,Closed Lost,23864.26,2025-08-14,49.0,2025-10-02
10880,Inbound,Closed Lost,30299.54,2025-09-06,72.0,2025-11-17
10890,Inbound,Closed Lost,19661.8,2025-12-17,177.0,2026-06-12
10894,Inbound,Closed Lost,24707.42,2025-03-27,179.0,2025-09-22
10897,Inbound,Closed Lost,22567.32,2025-10-30,66.0,2026-01-04
10901,Inbound,Closed Lost,25454.21,2025-04-19,170.0,2025-10-06
10902,Inbound,Closed Lost,25895.36,2025-07-12,113.0,2025-11-02
10908,Inbound,Closed Lost,25694.82,2025-02-14,71.0,2025-04-26
10910,Inbound,Closed Lost,23321.36,2025-06-03,165.0,2025-11-15
10912,Inbound,Closed Lost,29077.57,2025-07-26,90.0,2025-10-24
10930,Inbound,Closed Lost,22232.76,2025-08-16,154.0,2026-01-17
10935,Inbound,Closed Lost,27081.77,2025-09-24,149.0,2026-02-20
10937,Inbound,Closed Lost,19809.21,2025-06-11,60.0,2025-08-10
10939,Inbound,Closed Lost,32492.25,2025-01-26,67.0,2025-04-03
10958,Inbound,Closed Lost,24495.22,2025-04-19,152.0,2025-09-18
10975,Inbound,Closed Lost,27921.18,2025-09-16,104.0,2025-12-29
10983,Inbound,Closed Lost,26183.74,2025-02-19,88.0,2025-05-18
10984,Inbound,Closed Lost,23722.73,2025-06-24,57.0,2025-08-20
10989,Inbound,Closed Lost,23698.38,2025-11-03,171.0,2026-04-23
10996,Inbound,Closed Lost,24308.24,2025-09-06,172.0,2026-02-25
10998,Inbound,Closed Lost,24842.48,2025-01-07,119.0,2025-05-06
11014,Inbound,Closed Lost,26100.24,2025-05-24,48.0,2025-07-11
11020,Inbound,Closed Lost,21300.7,2025-04-08,117.0,2025-08-03
11022,Inbound,Closed Lost,20932.09,2025-05-30,35.0,2025-07-04
11035,Inbound,Closed Lost,26879.3,2025-07-27,148.0,2025-12-22
11043,Inbound,Closed Lost,25924.03,2025-03-14,165.0,2025-08-26
11047,Inbound,Closed Lost,25087.57,2025-03-06,98.0,2025-06-12
11050,Inbound,Closed Lost,22946.52,2025-08-24,117.0,2025-12-19
11067,Inbound,Closed Lost,26530.37,2025-04-01,76.0,2025-06-16
11071,Inbound,Closed Lost,23768.44,2025-12-07,50.0,2026-01-26
11077,Inbound,Closed Lost,33109.08,2025-10-12,88.0,2026-01-08
11082,Inbound,Closed Lost,22474.54,2025-05-26,35.0,2025-06-30
11095,Inbound,Closed Lost,24672.93,2025-12-05,160.0,2026-05-14
11096,Inbound,Closed Lost,25103.13,2025-11-07,87.0,2026-02-02
11119,Inbound,Closed Lost,25729.4,2025-02-01,35.0,2025-03-08
11129,Inbound,Closed Lost,28730.22,2025-04-30,79.0,2025-07-18
11142,Inbound,Closed Lost,22268.06,2025-10-20,78.0,2026-01-06
11169,Inbound,Closed Lost,24789.34,2025-12-17,179.0,2026-06-14
11185,Inbound,Closed Lost,27393.55,2025-01-28,56.0,2025-03-25
11202,Inbound,Closed Lost,18057.87,2025-03-05,57.0,2025-05-01
11203,Inbound,Closed Lost,30020.33,2025-01-12,159.0,2025-06-20
11220,Inbound,Closed Lost,25076.16,2025-02-16,167.0,2025-08-02
11227,Inbound,Closed Lost,23663.05,2025-05-24,73.0,2025-08-05
11233,Inbound,Closed Lost,29104.24,2025-11-28,119.0,2026-03-27
11236,Inbound,Closed Lost,28671.57,2025-06-27,141.0,2025-11-15
11240,Inbound,Closed Lost,25002.27,2025-05-03,39.0,2025-06-11
11247,Inbound,Closed Lost,25719.57,2025-04-21,163.0,2025-10-01
11248,Inbound,Closed Lost,26458.93,2025-06-29,172.0,2025-12-18
11253,Inbound,Closed Lost,29771.21,2025-01-24,91.0,2025-04-25
11263,Inbound,Closed Lost,27590.58,2025-07-24,53.0,2025-09-15
11266,Inbound,Closed Lost,21347.79,2025-06-25,93.0,2025-09-26
11277,Inbound,Closed Lost,28420.2,2025-03-22,73.0,2025-06-03
11279,Inbound,Closed Lost,24823.84,2025-07-18,134.0,2025-11-29
11289,Inbound,Closed Lost,25748.35,2025-02-28,137.0,2025-07-15
11296,Inbound,Closed Lost,20480.4,2025-09-21,131.0,2026-01-30
11297,Inbound,Closed Lost,19103.33,2025-04-23,134.0,2025-09-04
11298,Inbound,Closed Lost,23238.65,2025-05-26,108.0,2025-09-11
11319,Inbound,Closed Lost,29131.54,2025-02-05,50.0,2025-03-27
11333,Inbound,Closed Lost,25540.21,2025-08-18,43.0,2025-09-30
11339,Inbound,Closed Lost,26729.35,2025-07-25,33.0,2025-08-27
11340,Inbound,Closed Lost,20474.33,2025-10-08,106.0,2026-01-22
11369,Inbound,Closed Lost,23236.43,2025-01-17,175.0,2025-07-11
11370,Inbound,Closed Lost,25691.83,2025-06-14,136.0,2025-10-28
11372,Inbound,Closed Lost,26049.77,2025-07-09,139.0,2025-11-25
11379,Inbound,Closed Lost,28122.86,2025-08-09,151.0,2026-01-07
11391,Inbound,Closed Lost,22714.53,2025-09-01,81.0,2025-11-21
11401,Inbound,Closed Lost,30605.81,2025-08-01,162.0,2026-01-10
11403,Inbound,Closed Lost,22593.4,2025-04-14,158.0,2025-09-19
11417,Inbound,Closed Lost,20567.16,2025-10-20,68.0,2025-12-27
11427,Inbound,Closed Lost,25277.13,2025-09-29,175.0,2026-03-23
11436,Inbound,Closed Lost,24538.01,2025-07-22,60.0,2025-09-20
11437,Inbound,Closed Lost,24514.14,2025-10-25,76.0,2026-01-09
11461,Inbound,Closed Lost,22978.63,2025-09-18,120.0,2026-01-16
11466,Inbound,Closed Lost,23570.34,2025-01-11,141.0,2025-06-01
11485,Inbound,Closed Lost,25036.67,2025-04-06,160.0,2025-09-13
11491,Inbound,Closed Lost,24738.75,2025-04-16,129.0,2025-08-23
11499,Inbound,Closed Lost,25873.61,2025-06-03,108.0,2025-09-19
11503,Inbound,Closed Lost,24334.66,2025-02-28,155.0,2025-08-02
11506,Inbound,Closed Lost,25157.58,2025-02-07,175.0,2025-08-01
11516,Inbound,Closed Lost,26926.9,2025-09-20,157.0,2026-02-24
11519,Inbound,Closed Lost,23290.9,2025-01-15,101.0,2025-04-26
11526,Inbound,Closed Lost,20964.37,2025-04-25,155.0,2025-09-27
11531,Inbound,Closed Lost,24526.49,2025-09-20,97.0,2025-12-26
11534,Inbound,Closed Lost,25418.96,2025-08-30,67.0,2025-11-05
11537,Inbound,Closed Lost,27901.53,2025-10-14,163.0,2026-03-26
11544,Inbound,Closed Lost,25253.58,2025-07-11,36.0,2025-08-16
11555,Inbound,Closed Lost,21879.4,2025-01-17,170.0,2025-07-06
11562,Inbound,Closed Lost,26308.71,2025-03-21,106.0,2025-07-05
11576,Inbound,Closed Lost,27570.93,2025-01-18,171.0,2025-07-08
11577,Inbound,Closed Lost,24794.66,2025-04-03,102.0,2025-07-14
11582,Inbound,Closed Lost,26823.52,2025-01-19,54.0,2025-03-14
11594,Inbound,Closed Lost,20761.82,2025-08-24,147.0,2026-01-18
11598,Inbound,Closed Lost,25333.39,2025-11-26,42.0,2026-01-07
11599,Inbound,Closed Lost,28954.59,2025-12-04,113.0,2026-03-27
